DR2Name,KIC,RA,Dec,Gmag,BP_RP,parallax,pmra,pmde,rv_gaia,erv_gaia,Prot,RV_lam,e_RV_lam,Teff_lam,e_Teff_lam,logg_lam,e_logg_lam,feh_lam,e_feh_lam,afe_lam,e_afe_lam
Gaia DR2 2128538620278451200,10081884,294.45987,47.058622,14.9786,1.06709,1.4060421,2.1136962,4.2862395,0.0000000,NaN,21.5320,-39.7405,4.82966,5204.35,63.7219,4.49326,0.122452,-0.0548401,0.0694394,0.0337793,0.0398296
Gaia DR2 2128535695401652352,10081993,294.50097,47.039394,11.8604,1.13269,7.0417015,16.763579,24.018779,-16.834456,1.1685500,7.01200,-20.7306,4.37097,4970.37,20.5853,4.35756,0.0364968,-0.121512,0.0266132,0.00552704,0.00869390
Gaia DR2 2128544594574765568,10082009,294.50477,47.094993,14.8685,0.863689,0.97692293,-2.7683182,-9.1295274,0.0000000,NaN,12.7670,6.05881,4.92859,5805.93,25.2300,4.38926,0.0542407,-0.0629478,0.0391953,0.00900528,0.0200827
Gaia DR2 2128540406984925440,10082384,294.64412,47.031391,13.5479,0.807767,1.6789722,2.1847559,-0.87741012,0.0000000,NaN,9.99100,-0.959336,4.20909,5858.89,20.5444,4.45298,0.0416290,-0.0874986,0.0323998,0.0407389,0.0154056
Gaia DR2 2128528999551810048,10082556,294.70262,47.019788,13.8550,0.747128,1.0955503,1.3661241,2.2676533,0.0000000,NaN,4.52800,-20.9285,7.59974,5807.90,33.6993,4.05815,0.0761981,-0.348184,0.0463648,-0.0221041,0.0264590
Gaia DR2 2128550302589758976,10083309,294.96957,47.072815,11.5027,0.795705,1.9448434,11.654728,21.932326,-20.239628,1.5080154,16.2820,-21.7200,4.37097,5909.79,17.2506,3.84626,0.0357633,0.0187131,0.0292750,0.0545941,0.0121034
Gaia DR2 2128549477955613312,10083396,294.99617,47.052916,11.7915,0.746970,2.1784480,16.119431,-0.89744515,-25.456273,0.61041947,11.2710,-27.6409,4.20909,6080.13,17.2238,4.11492,0.0356635,0.0286075,0.0294338,0.0280241,0.0135210
Gaia DR2 2080543906934899456,10086746,296.14320,47.017299,13.4810,0.791353,1.3378392,-5.8928482,-0.50466696,0.0000000,NaN,1.97300,8.12138,4.56884,5851.09,22.3251,4.16827,0.0477881,-0.367209,0.0410161,0.0579259,0.0170181
Gaia DR2 2080537516023620736,10087130,296.27023,47.025192,13.4406,1.93579,9.0772057,15.947787,-0.077703737,-7.3295925,4.6855500,12.3040,-8.63103,1.83773,4185.60,58.7877,4.48273,0.130073,-0.777097,0.0827056,0.113144,0.0382469
Gaia DR2 2080538856053444992,10087296,296.31952,47.046300,13.7475,0.817838,1.4450229,-5.8249781,-5.7470396,0.0000000,NaN,16.8840,-12.2795,4.76970,5844.40,19.6504,4.38789,0.0433456,-0.0177003,0.0325237,0.0344024,0.0163728
Gaia DR2 2080539440169031040,10087424,296.36438,47.093670,13.8541,0.774794,1.2093443,-1.2532712,-14.465855,0.0000000,NaN,13.0300,8.81090,5.84895,5989.51,25.6204,4.35964,0.0589470,-0.0741874,0.0425442,0.0179529,0.0231576
Gaia DR2 2080538370716137600,10087717,296.45787,47.045699,11.8724,0.791670,1.8468869,14.847949,-1.6137797,-29.589497,0.86489616,11.0910,-45.6914,4.91959,5968.11,16.7686,4.27072,0.0341642,0.0890351,0.0294343,0.0138674,0.0127354
Gaia DR2 2080557921407269120,10088111,296.58709,47.045583,12.0522,1.09326,7.8850717,-7.6052827,-5.8594843,0.0000000,NaN,21.9790,-6.43954,3.31870,5193.85,24.0067,4.60963,0.0428230,-0.235801,0.0338701,0.0753696,0.0116141
Gaia DR2 2080557616470681856,10088190,296.61256,47.010834,14.4697,0.921734,1.1385440,-0.86990372,-6.8263385,0.0000000,NaN,17.0410,-21.0394,5.18041,5706.68,35.0144,4.53472,0.0775982,0.207546,0.0472254,-8.68333e-05,0.0250789
Gaia DR2 2080371111812664960,10088843,296.81902,47.028466,14.9609,0.912032,0.95391412,-1.4568524,-3.8660198,0.0000000,NaN,16.3970,-27.8807,6.49950,5785.10,40.6618,4.53612,0.0916345,0.0952623,0.0567188,0.0586279,0.0370057
